sale_id,customer_id,store_id,sale_date,total
536,289,12,2022-11-14 10:27:56.994179,339.87
537,553,3,2023-12-28 20:08:35.176249,24.9
538,593,18,2022-08-17 05:31:09.268074,1789.36
539,484,16,2022-01-19 19:10:14.437382,1229.65
540,726,18,2025-03-11 11:17:04.736183,39.98
541,577,11,2024-05-28 02:58:51.862259,719.47
542,83,18,2020-04-15 18:34:39.895988,1289.9
543,286,2,2021-08-14 16:56:51.640398,369.97
544,40,20,2025-01-20 08:02:30.713539,449.7
545,144,9,2020-03-29 21:19:40.785726,59.97
546,302,10,2020-03-05 08:55:33.272568,1799.95
547,641,2,2024-09-27 00:16:58.638961,919.91
548,78,2,2023-03-19 14:48:05.856664,309.68
549,537,9,2022-04-05 08:30:57.060544,1519.72
550,673,1,2023-08-31 14:04:08.941077,99.96
551,693,19,2020-04-29 22:48:24.434938,599.95
552,280,19,2025-06-28 08:41:03.572865,404.37
553,84,9,2025-08-10 21:37:40.635265,1029.63
554,145,3,2024-06-19 05:06:45.650568,499.95
555,686,4,2023-11-06 21:22:16.626654,919.86
556,264,5,2022-11-06 07:00:30.370005,199.68
557,292,1,2023-04-23 11:25:55.443607,589.86
558,14,3,2021-10-05 21:36:03.898333,119.99
559,72,18,2024-02-28 06:05:57.580121,279.98
560,542,7,2024-11-28 19:35:40.851203,1239.94
561,647,11,2024-12-05 23:40:34.121515,79.8
562,202,18,2025-04-13 17:32:14.056838,719.93
563,138,19,2020-01-08 02:24:09.341535,199.89
564,489,19,2022-04-20 13:25:29.900549,589.95
565,696,9,2025-02-24 21:55:00.060315,209.97
566,726,15,2020-03-23 01:26:11.668542,129.99
567,539,16,2021-06-17 18:02:21.481844,1559.92
568,592,8,2025-02-21 04:43:37.848763,1141.73
569,662,7,2022-08-26 02:25:30.892453,69.9
570,405,8,2020-01-13 18:55:48.078918,149.99
571,718,17,2021-08-11 12:14:37.281693,529.91
572,729,3,2021-12-11 04:04:03.555954,1044.94
573,217,9,2024-05-16 13:05:08.519278,199.98
574,446,14,2024-06-11 03:23:00.424349,24.9
575,590,4,2024-07-12 05:32:30.176307,139.97
576,716,4,2025-05-20 07:05:38.754854,419.96
577,467,2,2022-04-23 16:07:21.589953,239.94
578,731,13,2025-01-04 23:28:27.106549,1519.85
579,139,3,2021-08-10 16:22:24.657969,484.66
580,45,6,2021-05-13 04:26:05.287803,1499.85
581,477,12,2021-07-04 06:46:21.030377,749.63
582,350,18,2024-03-03 01:13:53.783907,504.84
583,122,13,2021-05-22 17:07:47.779113,59.97
584,45,2,2023-05-29 03:22:14.183402,274.79
585,381,16,2024-07-31 16:24:18.843792,584.66
586,44,8,2021-03-28 00:33:59.656241,279.88
587,137,15,2025-10-28 12:09:49.130831,379.69
588,337,15,2024-09-21 21:01:46.304901,1679.72
589,17,17,2022-09-09 15:35:51.998121,2029.92
590,29,7,2024-06-19 17:23:49.829535,659.96
591,547,2,2023-11-27 06:12:41.915806,1409.74
592,158,7,2022-10-03 19:49:59.549622,1399.73
593,249,6,2020-04-03 21:44:00.522203,599.76
594,38,14,2024-09-22 20:45:29.519798,539.97
595,494,3,2023-03-18 14:12:46.801475,359.97
596,484,2,2025-06-10 16:11:20.007847,499.85
597,560,8,2023-09-29 21:41:00.766008,499.79
598,305,7,2024-08-22 06:34:58.729310,99.98
599,72,4,2022-11-15 08:15:56.594943,204.87
600,175,10,2025-04-25 05:11:42.732996,39.9
601,455,10,2024-07-26 12:44:08.582203,449.78
602,224,8,2024-07-30 03:20:21.242942,559.78
603,275,20,2021-02-09 00:30:12.897913,749.68
604,485,12,2024-09-12 18:42:47.481659,359.96
605,265,13,2021-04-08 16:15:10.406831,1429.64
606,667,16,2022-09-27 20:14:12.778881,399.97
607,116,12,2025-06-05 03:45:32.878586,309.78
608,211,1,2021-03-14 19:00:51.125743,1429.63
609,440,17,2020-04-02 18:27:12.426250,679.85
610,399,20,2021-02-19 19:38:22.750169,904.94
611,447,4,2022-06-07 14:23:23.657905,1209.55
612,618,15,2024-04-29 08:50:38.530717,1299.93
613,341,15,2022-07-13 11:23:52.117908,309.69
614,673,14,2021-09-14 21:29:29.451773,959.35
615,676,18,2025-11-16 08:49:04.893392,99.89
616,671,6,2024-02-01 14:42:11.620056,409.69
617,610,3,2021-11-27 04:33:39.199608,1839.93
618,138,13,2023-08-24 20:32:35.019546,1599.93
619,35,4,2021-08-05 00:01:48.113085,1029.48
620,332,20,2021-05-07 14:38:26.059872,79.99
621,386,13,2024-09-29 11:15:15.822672,784.74
622,92,10,2023-09-02 23:10:44.506135,1049.67
623,448,1,2024-05-08 22:24:47.476351,1049.97
624,574,8,2025-12-10 10:36:09.651397,1379.37
625,598,7,2020-10-23 12:23:59.419614,54.9
626,53,10,2022-07-13 00:17:18.365041,479.97
627,214,9,2023-08-28 20:41:18.473569,999.76
628,687,17,2022-01-25 09:17:02.743440,629.5
629,3,2,2024-05-21 03:58:10.170694,149.96
630,440,16,2021-05-17 05:39:12.421324,279.98
631,748,2,2023-05-01 06:55:25.398017,874.48
632,652,8,2020-04-05 20:36:35.872727,1209.66
633,588,19,2024-06-30 01:35:33.647449,1844.88
634,1,17,2024-10-19 21:02:50.255404,319.67
635,530,13,2020-04-07 02:58:37.320103,24.99
636,502,6,2022-12-24 07:21:44.969612,444.83
637,364,10,2020-04-13 02:43:10.504846,279.98
638,386,19,2024-03-08 06:35:39.210710,579.97
639,296,6,2020-12-07 08:03:07.618494,639.95
640,155,5,2021-03-14 14:14:26.050995,689.67
641,152,1,2024-05-14 14:39:17.699366,881.73
642,317,9,2025-09-17 19:58:39.543706,809.66
643,645,9,2021-05-16 00:58:57.001836,34.99
644,180,10,2025-09-23 05:56:19.218703,349.88
645,53,12,2022-12-05 12:14:52.769261,59.99
646,528,8,2023-03-28 09:16:08.279801,1074.57
647,12,20,2023-12-24 12:56:06.724203,611.63
648,47,5,2025-11-24 08:00:54.569538,499.98
649,257,9,2025-03-10 15:59:26.291220,449.69
650,587,8,2024-02-08 15:20:46.838287,614.91
651,333,4,2021-06-07 02:21:10.985827,314.87
652,401,19,2022-06-07 00:13:27.792593,119.7
653,345,7,2020-03-06 23:28:34.119577,649.57
654,710,5,2023-11-23 17:06:06.624167,504.66
655,410,7,2021-06-13 06:43:00.660365,249.88
656,389,4,2022-09-19 16:45:12.865599,399.99
657,397,19,2020-04-11 06:54:37.786185,1359.91
658,494,13,2021-10-15 21:18:16.852321,129.9
659,82,8,2021-08-11 21:10:00.255440,219.98
660,718,15,2024-01-31 01:53:57.403779,529.48
661,657,14,2021-10-03 00:59:48.404283,379.97
662,589,15,2025-08-15 16:58:53.542581,489.93
663,520,5,2024-07-16 04:31:53.593008,419.57
664,268,10,2025-10-13 11:05:15.573191,994.64
665,245,14,2023-03-01 01:20:28.698489,184.88
666,193,17,2022-12-05 16:56:47.195828,939.95
667,439,19,2025-08-03 10:24:13.334582,599.66
668,432,20,2024-09-19 05:46:05.757374,64.88
669,507,14,2022-01-20 06:03:07.691077,719.93
670,694,12,2024-01-06 22:36:39.141860,519.76
671,11,3,2024-07-02 17:23:04.055326,409.97
672,185,2,2025-07-05 20:42:55.359277,419.96
673,78,3,2024-09-19 06:56:35.747235,49.99
674,2,14,2020-09-24 22:37:40.815714,564.67
675,214,8,2024-04-18 10:10:21.895167,149.98
676,531,2,2023-03-25 18:08:42.417827,79.98
677,729,19,2020-08-29 13:12:27.804690,519.94
678,215,9,2021-01-29 15:21:39.886943,2109.62
679,332,12,2025-06-25 19:30:36.020248,249.8
680,687,3,2021-03-20 06:52:54.037937,429.97
681,149,13,2021-04-05 16:07:50.401656,679.97
682,555,2,2021-04-18 00:28:22.194242,484.5
683,474,9,2025-03-05 02:56:49.292706,69.98
684,124,6,2025-07-26 01:32:21.655531,484.85
685,160,17,2023-08-19 10:23:43.482196,49.98
686,551,9,2020-08-08 01:44:10.466886,759.76
687,352,14,2020-04-19 18:14:29.420821,229.78
688,219,16,2020-10-21 19:41:30.509563,304.69
689,368,5,2023-01-26 12:53:53.058712,1609.93
690,375,17,2024-11-26 18:21:45.305850,729.75
691,214,12,2025-08-13 13:29:54.973872,579.65
692,245,11,2025-03-11 05:34:22.370560,299.99
693,117,8,2023-10-30 22:24:25.595842,1279.56
694,323,2,2024-07-30 11:31:49.900624,645.76
695,576,7,2023-12-21 01:26:34.377228,299.99
696,347,7,2022-08-31 21:22:04.820880,39.99
697,272,19,2021-05-20 00:43:50.604833,1059.95
698,198,8,2024-06-13 11:11:33.694911,479.68
699,39,15,2020-08-21 01:55:18.670168,389.97
700,550,10,2023-05-19 15:59:25.734547,949.68
701,554,9,2022-02-18 06:25:09.389393,39.9
702,565,6,2025-11-21 09:27:42.737393,699.77
703,45,2,2024-04-16 08:38:05.998723,319.78
704,331,16,2021-03-10 23:22:48.746798,859.56
705,648,18,2020-12-27 22:56:23.295623,669.74
706,545,19,2020-12-29 16:20:59.700298,1019.75
707,712,6,2025-09-19 09:50:09.520550,39.99
708,580,4,2025-08-28 23:14:15.432608,159.98
709,413,10,2023-06-06 16:18:01.502865,149.99
710,74,3,2020-02-22 19:37:51.733160,2609.71
711,515,11,2020-01-29 00:57:21.492449,709.68
712,634,17,2024-08-23 12:34:08.887492,929.73
713,634,9,2025-01-29 19:23:59.942363,99.99
714,288,5,2020-11-11 18:33:21.306065,399.97
715,707,17,2021-04-01 09:06:01.119949,379.79
716,593,18,2021-02-17 23:22:59.563138,749.83
717,405,11,2022-06-10 04:02:36.529139,569.97
718,6,7,2025-08-01 17:23:28.485523,77.97
719,66,10,2025-03-21 09:07:48.412499,1319.44
720,489,16,2024-06-03 17:06:57.702222,49.99
721,232,3,2022-06-26 05:54:24.646765,529.74
722,177,6,2020-12-31 14:13:35.461268,79.99
723,34,16,2021-07-14 21:09:46.903825,59.97
724,83,9,2025-11-09 19:27:19.000241,1009.91
725,622,12,2023-09-30 02:25:17.698351,899.95
726,270,3,2021-03-24 21:16:56.955553,399.4
727,390,15,2025-05-16 14:15:15.729075,109.88
728,529,19,2020-06-03 17:30:29.103302,149.99
729,433,20,2021-08-28 20:14:03.970897,119.7
730,61,11,2021-05-21 14:08:08.693629,454.77
731,273,20,2021-08-15 20:06:33.439092,19.99
732,177,2,2022-01-17 10:18:57.266279,429.67
733,586,20,2024-02-20 09:19:27.405943,29.99
734,405,19,2023-06-14 20:06:48.493134,89.9
735,91,1,2025-10-31 22:03:39.644025,759.56
736,518,10,2022-07-30 17:22:27.049015,119.99
737,161,11,2022-01-23 00:06:06.987772,629.88
738,294,3,2025-05-17 00:18:47.364169,679.74
739,262,13,2023-09-27 13:41:27.392129,369.79
740,87,15,2024-02-28 04:32:29.337616,954.65
741,68,18,2020-08-12 23:27:13.744747,529.95
742,529,3,2024-03-09 12:13:43.973554,939.94
743,599,8,2021-05-26 16:19:25.289692,449.94
744,87,12,2020-08-08 23:54:27.362157,49.98
745,175,7,2022-09-11 15:07:13.131233,569.65
746,53,1,2024-05-24 04:31:02.897800,399.99
747,398,2,2025-07-17 17:13:28.068135,149.7
748,215,2,2020-04-23 05:17:39.896019,1189.73
749,627,2,2025-08-13 19:01:06.406128,579.58
750,606,13,2024-06-03 17:03:41.735450,499.98
751,564,10,2025-09-23 13:44:50.510890,429.95
752,30,8,2022-12-02 02:50:57.294518,1629.85
753,608,19,2025-12-11 12:11:16.483776,469.49
754,37,18,2020-01-21 08:32:42.227040,659.68
755,742,13,2023-10-13 06:14:16.407312,549.77
756,282,12,2021-04-04 07:20:19.470126,349.79
757,146,12,2025-09-03 14:59:37.150629,2129.74
758,470,14,2020-04-08 09:11:41.219148,1619.76
759,732,19,2025-03-01 00:29:34.679308,1059.56
760,712,7,2024-02-13 18:43:24.513409,1577.36
761,209,5,2021-01-29 21:25:27.632524,499.95
762,645,7,2025-08-06 12:19:57.253549,149.79
763,304,5,2022-12-10 14:15:56.670818,769.68
764,618,15,2020-05-05 02:48:36.994086,339.96
765,352,12,2021-05-03 15:44:19.420611,1161.92
766,531,15,2023-09-06 18:50:30.213519,419.97
767,223,14,2025-10-12 16:27:15.227695,859.75
768,70,5,2020-03-22 11:36:29.645851,989.66
769,238,1,2020-01-01 16:18:28.792646,239.97
770,325,19,2022-09-18 03:58:16.077353,599.98
771,499,3,2021-10-07 23:13:33.783325,1319.64
772,746,12,2022-01-05 01:59:02.371190,912.89
773,32,11,2025-07-01 09:39:39.618919,179.95
774,395,1,2023-01-31 00:00:18.725863,1219.65
775,206,13,2021-08-14 16:09:12.969593,54.9
776,265,2,2020-12-02 17:38:18.024688,1129.63
777,325,6,2021-05-04 00:39:43.453899,537.75
778,74,17,2021-04-24 00:42:39.024049,289.77
779,693,11,2025-12-19 03:32:49.112970,939.76
780,451,16,2021-02-28 13:02:47.566419,119.98
781,439,3,2025-09-10 09:20:50.430535,1739.74
782,711,3,2020-05-05 10:19:44.050515,1259.92
783,207,11,2024-09-12 16:44:19.790987,239.98
784,305,11,2024-11-24 21:40:12.226354,1149.57
785,32,16,2021-12-10 21:46:32.773845,519.83
786,691,17,2023-05-19 08:01:50.312334,254.95
787,450,11,2021-12-04 17:14:34.353332,989.91
788,93,18,2020-03-27 12:25:17.797640,79.99
789,643,11,2020-05-31 05:52:38.085014,349.78
790,397,20,2025-08-04 15:30:26.851187,899.97
791,350,11,2024-02-05 01:57:07.503817,24.9
792,349,1,2025-03-04 19:18:55.244669,69.9
793,240,2,2021-04-30 09:45:56.773389,419.78
794,509,16,2024-12-13 02:11:33.875197,359.7
795,51,9,2023-12-17 17:52:14.031811,159.68
796,92,8,2022-04-11 21:25:06.179867,169.69
797,212,15,2025-02-02 05:23:13.203607,289.59
798,231,5,2024-07-19 14:46:40.697859,419.97
799,571,16,2023-03-03 09:03:43.153439,289.88
800,694,6,2023-06-29 02:37:41.756546,659.49
801,485,13,2025-08-30 22:39:15.003747,434.45
802,558,13,2021-05-19 22:49:25.962918,54.9
803,210,13,2024-03-21 21:30:40.420542,489.86
804,607,6,2024-02-23 00:32:37.064628,299.99
805,525,19,2025-06-18 18:22:04.147782,759.74
806,166,7,2021-09-21 14:21:15.038129,604.57
807,478,9,2025-01-13 14:24:49.863014,209.97
808,556,10,2022-07-20 20:09:08.674678,625.95
809,189,11,2023-03-05 11:06:17.250985,899.66
810,125,13,2023-09-04 19:12:33.373376,504.38
811,219,19,2023-03-14 17:18:57.917880,409.77
812,314,18,2022-05-01 08:28:47.931609,159.99
813,349,17,2025-04-10 07:02:58.996374,879.96
814,617,4,2021-04-24 21:31:08.697316,49.9
815,111,10,2023-10-31 17:41:33.822451,499.69
816,415,10,2023-03-20 19:58:29.502302,269.97
817,692,15,2021-09-27 05:28:47.381883,79.8
818,76,1,2022-12-11 20:57:11.581483,879.77
819,604,13,2022-12-10 10:55:38.706975,289.79
820,551,2,2021-12-08 17:58:41.983624,409.5
821,293,17,2025-11-25 02:15:48.766323,549.66
822,377,14,2020-02-24 04:48:06.320479,749.97
823,411,9,2022-07-23 09:36:25.646476,269.97
824,572,4,2021-09-24 11:12:47.857021,619.49
825,82,5,2024-10-28 20:33:21.397091,119.98
826,63,8,2025-04-26 23:37:15.174669,759.93
827,402,15,2020-09-26 04:47:16.749537,644.65
828,132,10,2022-06-05 23:30:46.809750,569.65
829,100,8,2024-09-08 03:12:33.991590,109.8
830,590,8,2023-06-30 13:51:20.363352,1489.91
831,133,16,2023-02-20 22:51:34.670824,59.98
832,313,9,2020-04-24 16:36:39.134627,579.78
833,112,2,2020-02-25 20:29:32.846626,299.96
834,350,1,2022-10-20 19:40:02.409705,149.97
835,629,10,2025-05-16 23:22:56.966365,389.85
836,254,17,2022-08-31 11:51:32.318700,149.78
837,588,14,2024-01-01 07:36:00.510406,1139.93
838,531,6,2020-06-14 21:22:27.040760,521.58
839,57,11,2025-03-04 03:40:22.352871,929.66
840,296,8,2022-02-10 02:00:41.619716,899.92
841,171,4,2021-05-28 09:22:04.717559,374.67
842,537,1,2020-08-18 17:03:07.243556,719.95
843,456,13,2022-04-26 16:14:59.388438,1829.82
844,203,11,2025-10-15 06:34:54.800708,1039.38
845,357,20,2024-08-05 06:16:12.819570,514.74
846,609,17,2020-01-20 16:45:32.353672,229.95
847,670,11,2024-03-24 20:15:16.518371,1027.93
848,300,3,2023-07-12 09:03:42.336726,145.97
849,141,17,2021-04-11 23:44:35.675559,329.77
850,144,11,2021-06-25 00:14:32.322397,1659.73
851,489,19,2024-12-26 03:54:52.005982,739.97
852,487,5,2020-08-08 12:10:15.804240,459.96
853,592,2,2021-10-27 13:09:01.886675,809.57
854,568,7,2024-04-06 18:50:42.074541,529.77
855,32,17,2020-11-14 14:47:59.584410,589.87
856,567,13,2021-05-23 03:14:12.937392,299.99
857,116,12,2021-09-19 02:43:22.709246,659.6
858,565,10,2024-02-26 04:38:48.047516,209.89
859,526,4,2022-08-29 20:50:29.844532,299.7
860,184,10,2021-09-29 01:55:53.685553,639.96
861,5,7,2020-04-30 03:56:46.035330,404.59
862,182,10,2025-11-22 00:29:24.009709,299.8
863,208,7,2023-02-03 05:49:39.612957,394.95
864,592,13,2020-05-11 00:00:54.637659,899.97
865,419,13,2021-06-03 08:02:35.846211,99.99
866,698,19,2023-04-02 15:40:12.551401,79.98
867,221,4,2024-09-20 07:52:14.903767,439.85
868,442,3,2025-12-20 23:18:49.387031,1339.64
869,98,18,2022-05-23 07:38:06.347991,1354.44
870,335,6,2025-07-02 07:41:26.644505,1134.64
871,739,13,2025-05-01 08:12:35.935924,449.67
872,657,2,2024-09-26 20:24:18.655307,779.66
873,313,5,2021-12-29 23:14:17.406697,569.39
874,735,9,2024-12-28 21:04:22.241250,224.6
875,399,10,2022-02-04 09:21:56.220308,1851.93
876,635,2,2021-06-06 15:24:27.462103,39.98
877,460,7,2021-11-23 21:47:03.486521,799.78
878,43,1,2025-11-17 23:12:59.853785,739.45
879,447,18,2023-11-28 07:22:52.933549,629.68
880,445,11,2024-01-27 09:03:42.557153,599.7
881,619,1,2021-07-11 17:19:01.645569,399.96
882,436,8,2023-08-26 00:09:14.610459,1224.46
883,1,13,2025-05-13 12:44:25.114439,129.99
884,607,7,2020-04-01 17:44:29.451268,129.9
885,325,12,2020-09-29 20:13:52.739777,359.87
886,420,15,2025-07-30 01:09:06.319722,1169.87
887,237,12,2024-06-14 04:45:13.898331,259.87
888,611,12,2022-07-13 13:04:24.947704,129.9
889,563,11,2020-06-12 00:35:09.789524,99.99
890,178,7,2023-01-24 09:13:40.049817,1249.67
891,324,11,2021-10-21 18:53:24.090821,99.9
892,577,8,2023-12-09 12:19:43.419662,939.58
893,643,13,2020-10-19 09:00:21.578497,467.94
894,269,6,2024-01-14 13:55:56.857678,259.8
895,47,8,2023-04-28 15:31:36.156463,1389.57
896,443,19,2021-11-03 16:23:18.485390,579.85
897,352,14,2020-10-01 01:22:21.414611,909.73
898,558,19,2022-01-02 07:22:13.101440,939.94
899,589,13,2020-08-04 05:30:47.128870,649.88
900,268,6,2020-05-10 16:57:49.647538,589.97
901,279,2,2023-09-10 02:20:58.854441,75.98
902,14,17,2025-09-11 21:34:46.736506,149.99
903,111,1,2024-06-22 05:18:51.081165,959.84
904,518,19,2021-07-21 14:45:49.917421,599.84
905,151,12,2022-11-21 17:40:24.085826,129.99
906,493,2,2023-06-01 16:48:09.069234,1249.65
907,421,17,2023-01-23 22:26:06.882744,459.77
908,228,8,2025-07-01 14:05:32.962198,429.87
909,249,14,2021-12-21 00:52:30.437584,1119.73
910,260,17,2021-02-26 08:27:58.113403,519.95
911,588,10,2022-04-23 18:49:03.028609,149.9
912,18,10,2023-02-09 14:05:40.626193,1179.91
913,154,5,2024-11-30 06:55:08.401404,974.27
914,642,14,2023-08-06 06:59:27.735090,479.97
915,119,2,2021-05-15 01:07:55.996286,89.99
916,373,10,2020-11-11 10:23:39.420908,239.98
917,361,16,2023-09-05 08:36:48.396074,699.98
918,664,19,2021-08-22 23:17:19.165783,399.95
919,253,11,2022-07-05 03:39:32.511709,869.77
920,202,13,2024-04-14 08:58:41.699171,899.97
921,31,18,2023-08-05 17:45:06.328103,869.49
922,323,19,2023-09-10 07:15:07.141070,514.85
923,398,12,2024-07-04 12:48:42.378598,319.98
924,335,14,2020-11-11 11:55:57.394172,789.94
925,139,9,2022-11-04 16:58:33.787138,304.95
926,13,9,2025-06-03 17:47:26.933460,259.79
927,291,12,2024-02-27 14:17:17.203519,1659.74
928,615,18,2024-02-26 19:20:02.884988,1399.56
929,606,5,2024-06-12 02:54:07.117912,99.9
930,740,14,2025-01-21 02:40:29.059257,129.98
931,179,18,2022-04-13 07:25:55.244891,60.98
932,149,16,2025-11-18 01:38:12.063176,99.9
933,564,11,2022-02-18 09:30:29.297071,389.7
934,20,17,2025-04-04 10:57:04.566620,1589.35
935,603,19,2022-12-21 23:09:49.953602,919.88
936,272,20,2023-03-27 01:40:45.598360,499.98
937,88,2,2020-09-07 13:36:31.935242,739.72
938,392,16,2022-07-13 11:09:31.891351,239.98
939,399,2,2020-07-22 23:01:49.660768,459.67
940,283,3,2025-10-07 08:42:24.930154,184.88
941,675,20,2020-08-27 09:12:52.486772,619.87
942,712,13,2024-10-15 14:33:36.206782,489.94
943,267,5,2025-11-10 22:17:13.741970,339.95
944,201,13,2021-02-18 23:05:50.182761,689.59
945,166,6,2025-09-11 05:00:50.270846,39.99
946,539,17,2024-10-03 08:25:15.909509,899.66
947,31,4,2021-05-11 04:35:59.443532,39.98
948,482,2,2021-04-28 20:25:24.754264,1224.67
949,720,11,2024-10-29 13:13:45.124069,369.87
950,35,7,2022-11-14 16:05:56.108471,199.98
951,614,1,2021-01-06 19:00:14.341382,709.92
952,123,4,2021-12-05 18:11:49.515356,359.7
953,3,8,2024-05-03 09:19:34.428779,639.96
954,509,15,2025-04-02 06:58:45.449557,299.97
955,94,16,2022-07-27 23:58:34.757313,359.97
956,116,10,2021-12-30 12:16:22.539858,239.97
957,662,8,2022-02-28 13:46:17.781953,259.8
958,93,14,2021-07-30 01:50:59.887566,449.68
959,310,3,2021-08-13 18:30:25.553422,249.99
960,14,3,2020-01-26 06:08:06.931126,1364.66
961,312,19,2023-10-18 13:50:35.454582,1029.85
962,387,14,2021-06-24 03:52:10.330360,59.99
963,313,19,2023-09-06 11:56:46.929990,1129.65
964,198,10,2020-12-14 05:03:22.166112,299.97
965,319,11,2023-03-29 08:35:48.337307,619.68
966,274,4,2024-11-06 10:23:38.853106,1024.29
967,685,12,2025-05-27 22:37:05.735675,969.74
968,552,9,2022-03-14 18:33:58.781065,499.98
969,156,9,2025-11-05 05:36:50.861349,147.95
970,390,13,2025-10-18 20:06:39.054976,239.89
971,568,12,2023-09-06 03:18:50.585112,899.64
972,423,7,2022-06-21 00:45:25.200706,539.78
973,189,3,2020-08-30 14:46:08.516494,479.97
974,22,11,2024-04-04 17:32:07.491675,1349.93
975,658,11,2024-10-14 23:19:47.541765,189.95
976,713,7,2023-11-26 06:12:41.676530,1019.65
977,542,1,2024-11-22 16:41:10.048462,1609.89
978,289,3,2022-12-23 12:57:52.528195,77.97
979,455,5,2022-08-21 00:38:26.498827,899.97
980,111,6,2022-06-10 13:41:29.999080,319.85
981,719,16,2023-10-11 04:23:17.953155,1099.85
982,75,13,2021-11-25 14:47:53.483964,604.75
983,285,9,2020-10-12 12:28:22.995038,939.47
984,92,15,2025-12-08 04:41:09.288394,809.93
985,694,2,2024-06-10 02:50:18.006847,474.92
986,25,4,2024-09-08 04:22:42.095325,519.74
987,363,9,2020-01-12 05:42:46.899089,549.57
988,734,16,2023-05-12 11:18:03.820338,439.98
989,258,4,2021-07-19 11:00:10.358534,899.97
990,392,7,2024-10-12 17:07:57.824267,149.99
991,281,4,2025-09-06 21:17:57.462903,729.96
992,23,19,2025-05-06 04:52:22.305056,1314.91
993,58,16,2024-07-15 04:09:38.442478,599.97
994,133,6,2025-02-15 17:30:24.880945,499.59
995,490,6,2023-11-21 13:11:58.669138,609.96
996,570,14,2023-12-07 08:04:40.399182,479.69
997,714,2,2024-12-02 20:53:25.877327,489.68
998,634,13,2020-09-15 05:36:17.275629,599.7
999,670,8,2020-03-13 20:11:59.405371,1079.76
1000,652,6,2022-10-03 23:34:21.788387,189.99
1001,511,5,2024-11-29 19:59:50.628299,299.97
1002,398,9,2023-04-27 02:28:20.917289,929.83
1003,631,6,2021-10-30 19:58:57.153472,519.68
1004,23,12,2024-11-08 10:22:12.193339,119.98
1005,292,2,2024-06-09 02:50:09.115008,1169.75
1006,252,12,2020-10-26 02:42:58.312748,799.67
1007,733,9,2025-03-21 04:50:27.757201,389.88
1008,632,13,2023-03-11 22:57:37.582086,216.93
1009,303,9,2021-11-30 04:53:05.323219,379.98
1010,535,1,2020-09-18 00:52:52.301831,199.96
1011,697,6,2023-09-21 07:22:17.589877,199.77
1012,678,5,2020-07-20 04:28:20.219797,309.86
1013,357,2,2025-10-07 00:40:09.166259,499.78
1014,209,14,2021-08-13 04:01:40.061325,389.97
1015,515,9,2023-09-24 05:45:53.371501,1169.67
1016,481,12,2024-11-20 23:14:27.205578,2139.45
1017,660,8,2024-05-06 01:59:32.765884,299.8
1018,412,1,2020-12-17 12:40:40.903223,99.9
